t,goalDist_0,goalDist_1,goalDist_2,goalDist_3,goalDist_4
193.1,10.454,7.062,8.156,1.8,9.355
193.2,10.354,6.962,8.057,1.7,9.255
193.3,10.254,6.862,7.957,1.6,9.156
193.4,10.154,6.762,7.858,1.5,9.056
193.5,10.055,6.662,7.759,1.4,8.957
193.6,9.956,6.563,7.661,1.3,8.857
193.7,9.857,6.463,7.563,1.2,8.758
193.8,9.757,6.364,7.464,1.1,8.658
193.9,9.657,6.265,7.364,1.0,8.559
194.0,9.558,6.166,7.265,0.9,8.459
194.1,9.458,6.068,7.165,0.81,8.359
194.2,9.358,5.97,7.065,0.729,8.259
194.3,9.258,5.872,6.965,0.656,8.159
194.4,9.158,5.776,6.865,0.591,8.059
194.5,9.058,5.68,6.765,0.532,7.96
194.6,8.959,5.584,6.665,0.478,7.861
194.7,8.86,5.489,6.566,0.431,7.762
194.8,8.761,5.396,6.466,0.387,7.664
194.9,8.661,5.303,6.367,0.349,7.565
195.0,8.561,5.209,6.268,0.314,7.466
195.1,8.462,5.114,6.169,0.282,7.367
195.2,8.362,5.018,6.071,0.254,7.267
195.3,8.262,4.921,5.973,0.229,7.167
195.4,8.162,4.824,5.876,0.206,7.068
195.5,8.062,4.726,5.779,0.185,6.968
195.6,7.962,4.628,5.683,0.167,6.868
195.7,7.863,4.529,5.587,0.15,6.768
195.8,7.764,4.429,5.493,0.135,6.668
195.9,7.666,4.33,5.399,0.122,6.569
196.0,7.568,4.23,5.307,0.109,6.469
196.1,12.276,15.129,14.189,18.375,13.101
196.2,12.341,15.207,14.281,18.464,13.186
196.3,12.4,15.279,14.377,18.548,13.265
196.4,12.45,15.344,14.475,18.626,13.338
196.5,12.493,15.401,14.574,18.698,13.405
196.6,12.526,15.45,14.674,18.763,13.464
196.7,12.551,15.491,14.774,18.82,13.516
196.8,12.567,15.523,14.872,18.869,13.559
196.9,12.574,15.546,14.967,18.91,13.593
197.0,12.572,15.56,15.059,18.942,13.619
197.1,12.56,15.565,15.146,18.964,13.636
197.2,12.54,15.56,15.229,18.978,13.643
197.3,12.51,15.546,15.306,18.982,13.641
197.4,12.472,15.522,15.376,18.976,13.63
197.5,12.425,15.49,15.439,18.961,13.61
197.6,12.37,15.449,15.495,18.937,13.581
197.7,12.308,15.399,15.542,18.904,13.543
197.8,12.24,15.342,15.581,18.862,13.496
197.9,12.166,15.277,15.612,18.811,13.442
198.0,12.088,15.205,15.633,18.753,13.38
198.1,12.006,15.127,15.645,18.687,13.311
198.2,11.921,15.043,15.647,18.614,13.235
198.3,11.833,14.955,15.64,18.535,13.153
198.4,11.743,14.863,15.624,18.45,13.066
198.5,11.652,14.768,15.599,18.361,12.975
198.6,11.559,14.671,15.565,18.268,12.881
198.7,11.465,14.573,15.522,18.173,12.783
198.8,11.369,14.473,15.471,18.076,12.685
198.9,11.273,14.373,15.412,17.977,12.585
199.0,11.177,14.273,15.345,17.878,12.485
199.1,11.079,14.174,15.272,17.778,12.385
199.2,10.982,14.074,15.193,17.678,12.286
199.3,10.884,13.974,15.108,17.578,12.187
199.4,10.785,13.875,15.018,17.478,12.087
199.5,10.686,13.776,14.925,17.378,11.989
199.6,10.587,13.677,14.828,17.279,11.89
199.7,10.488,13.578,14.73,17.179,11.792
199.8,10.389,13.48,14.631,17.08,11.693
199.9,10.29,13.382,14.531,16.982,11.596
200.0,10.19,13.284,14.431,16.883,11.498
