t,goalDist_0,goalDist_1,goalDist_2,goalDist_3,goalDist_4
75.5,13.232,15.896,18.193,14.725,16.995
75.6,13.132,15.796,18.093,14.625,16.895
75.7,13.032,15.696,17.993,14.525,16.795
75.8,12.932,15.596,17.893,14.425,16.695
75.9,12.832,15.496,17.793,14.326,16.595
76.0,12.732,15.396,17.694,14.226,16.496
76.1,12.632,15.297,17.594,14.126,16.396
76.2,12.532,15.197,17.494,14.026,16.296
76.3,12.432,15.097,17.394,13.926,16.196
76.4,12.332,14.997,17.294,13.826,16.096
76.5,12.232,14.898,17.194,13.727,15.996
76.6,12.132,14.798,17.095,13.627,15.896
76.7,12.032,14.698,16.995,13.527,15.796
76.8,11.932,14.598,16.895,13.427,15.697
76.9,11.832,14.498,16.795,13.327,15.597
77.0,11.732,14.398,16.695,13.227,15.497
77.1,11.632,14.298,16.595,13.127,15.397
77.2,11.532,14.198,16.496,13.027,15.297
77.3,11.432,14.098,16.396,12.927,15.197
77.4,11.332,13.998,16.296,12.828,15.098
77.5,11.232,13.898,16.196,12.728,14.998
77.6,11.132,13.799,16.096,12.628,14.898
77.7,11.032,13.699,15.996,12.528,14.798
77.8,10.932,13.599,15.897,12.428,14.698
77.9,10.832,13.499,15.797,12.328,14.598
78.0,10.732,13.399,15.697,12.228,14.498
78.1,10.632,13.299,15.597,12.128,14.398
78.2,10.532,13.199,15.497,12.028,14.298
78.3,10.432,13.099,15.397,11.928,14.199
78.4,10.332,12.999,15.298,11.828,14.099
78.5,10.232,12.899,15.198,11.729,13.999
78.6,10.132,12.8,15.098,11.629,13.899
78.7,10.032,12.7,14.998,11.529,13.799
78.8,9.932,12.6,14.898,11.43,13.699
78.9,9.832,12.5,14.799,11.33,13.6
79.0,9.732,12.4,14.699,11.23,13.5
79.1,9.632,12.3,14.599,11.13,13.4
79.2,9.532,12.2,14.499,11.03,13.3
79.3,9.432,12.101,14.399,10.93,13.2
79.4,9.332,12.001,14.3,10.83,13.1
79.5,9.232,11.901,14.2,10.73,13.0
79.6,9.132,11.801,14.1,10.63,12.9
79.7,9.032,11.701,14.0,10.53,12.8
79.8,8.932,11.601,13.9,10.43,12.7
79.9,8.832,11.501,13.8,10.33,12.6
80.0,8.732,11.401,13.701,10.23,12.5
80.1,8.632,11.301,13.601,10.131,12.4
80.2,8.532,11.201,13.501,10.031,12.301
80.3,8.432,11.101,13.401,9.931,12.201
80.4,8.332,11.001,13.301,9.831,12.101
80.5,8.232,10.901,13.201,9.731,12.001
80.6,8.132,10.802,13.101,9.631,11.901
80.7,8.032,10.702,13.002,9.532,11.801
80.8,7.932,10.602,12.902,9.432,11.701
80.9,7.832,10.503,12.802,9.332,11.601
81.0,7.732,10.403,12.702,9.232,11.501
81.1,7.632,10.303,12.602,9.132,11.401
81.2,7.532,10.203,12.502,9.032,11.301
81.3,7.432,10.103,12.402,8.932,11.201
81.4,7.332,10.003,12.302,8.832,11.102
81.5,7.232,9.903,12.203,8.732,11.002
81.6,7.132,9.804,12.103,8.632,10.902
81.7,7.032,9.704,12.003,8.532,10.802
81.8,6.932,9.604,11.903,8.432,10.703
81.9,6.832,9.505,11.803,8.332,10.603
82.0,6.732,9.405,11.703,8.233,10.503
82.1,6.632,9.305,11.603,8.133,10.403
82.2,6.532,9.206,11.503,8.033,10.303
82.3,6.432,9.106,11.403,7.933,10.203
82.4,6.332,9.006,11.303,7.833,10.104
82.5,6.232,8.906,11.204,7.733,10.004
82.6,6.132,8.806,11.104,7.633,9.904
82.7,6.032,8.706,11.004,7.533,9.804
82.8,5.932,8.607,10.904,7.433,9.704
82.9,5.832,8.507,10.804,7.333,9.605
83.0,5.732,8.407,10.704,7.234,9.505
83.1,5.632,8.307,10.604,7.134,9.405
83.2,5.532,8.208,10.505,7.034,9.306
83.3,5.432,8.108,10.405,6.934,9.206
83.4,5.332,8.008,10.305,6.834,9.106
83.5,5.232,7.909,10.205,6.734,9.006
83.6,5.132,7.809,10.105,6.634,8.907
83.7,5.032,7.709,10.006,6.534,8.807
83.8,4.932,7.609,9.906,6.434,8.707
83.9,4.832,7.509,9.806,6.334,8.607
84.0,4.732,7.409,9.706,6.235,8.507
84.1,4.632,7.31,9.607,6.135,8.408
84.2,4.532,7.21,9.507,6.035,8.308
84.3,4.432,7.11,9.407,5.935,8.208
84.4,4.332,7.01,9.307,5.835,8.108
84.5,4.232,6.911,9.207,5.735,8.009
84.6,4.132,6.811,9.108,5.635,7.909
84.7,4.032,6.711,9.008,5.535,7.809
84.8,3.932,6.612,8.908,5.436,7.71
84.9,3.832,6.512,8.808,5.336,7.61
85.0,3.732,6.412,8.709,5.236,7.51
85.1,3.632,6.313,8.609,5.136,7.41
85.2,3.532,6.213,8.509,5.036,7.31
85.3,3.432,6.114,8.409,4.936,7.21
85.4,3.332,6.015,8.309,4.836,7.111
85.5,3.232,5.915,8.21,4.736,7.011
85.6,3.132,5.816,8.11,4.636,6.911
85.7,3.032,5.716,8.01,4.536,6.811
85.8,2.932,5.617,7.91,4.436,6.712
85.9,2.832,5.517,7.811,4.337,6.612
86.0,2.732,5.418,7.711,4.237,6.513
86.1,2.632,5.319,7.611,4.137,6.413
86.2,2.532,5.219,7.512,4.037,6.313
86.3,2.432,5.12,7.412,3.937,6.214
86.4,2.332,5.021,7.312,3.837,6.114
86.5,2.232,4.921,7.212,3.737,6.015
86.6,2.132,4.822,7.113,3.637,5.916
86.7,2.032,4.723,7.013,3.537,5.816
86.8,1.932,4.624,6.913,3.437,5.717
86.9,1.832,4.524,6.814,3.337,5.617
87.0,1.732,4.425,6.714,3.237,5.518
87.1,1.632,4.326,6.614,3.137,5.418
87.2,1.532,4.227,6.515,3.038,5.319
87.3,1.432,4.128,6.415,2.938,5.22
87.4,1.332,4.029,6.316,2.838,5.12
87.5,1.232,3.93,6.216,2.738,5.021
87.6,1.132,3.831,6.116,2.638,4.922
87.7,1.032,3.732,6.017,2.538,4.823
87.8,0.932,3.633,5.917,2.439,4.723
87.9,0.839,3.534,5.818,2.339,4.624
88.0,0.755,3.435,5.718,2.239,4.525
88.1,0.68,3.337,5.619,2.139,4.426
88.2,0.612,3.238,5.519,2.039,4.327
88.3,0.551,3.139,5.42,1.939,4.227
88.4,0.496,3.041,5.32,1.839,4.128
88.5,0.446,2.942,5.221,1.739,4.029
88.6,0.401,2.844,5.121,1.639,3.93
88.7,0.361,2.746,5.022,1.539,3.831
88.8,0.325,2.648,4.922,1.44,3.732
88.9,0.293,2.55,4.823,1.345,3.633
89.0,0.263,2.452,4.724,1.255,3.535
89.1,0.237,2.355,4.624,1.171,3.436
89.2,0.213,2.257,4.525,1.093,3.337
89.3,0.192,2.16,4.426,1.018,3.238
89.4,0.173,2.063,4.326,0.948,3.14
89.5,0.155,1.967,4.227,0.882,3.041
89.6,0.14,1.872,4.128,0.82,2.943
89.7,0.126,1.781,4.029,0.762,2.845
89.8,0.113,1.693,3.93,0.709,2.748
89.9,0.102,1.609,3.831,0.659,2.652
90.0,12.418,12.297,11.6,12.157,11.923
90.1,12.468,12.329,11.622,12.195,11.954
90.2,12.509,12.36,11.645,12.239,11.984
90.3,12.542,12.391,11.669,12.287,12.014
90.4,12.565,12.421,11.693,12.341,12.045
90.5,12.58,12.45,11.718,12.395,12.075
90.6,12.586,12.478,11.743,12.449,12.106
90.7,12.582,12.507,11.769,12.502,12.137
90.8,12.57,12.536,11.796,12.554,12.167
90.9,12.548,12.564,11.823,12.605,12.197
91.0,12.517,12.594,11.85,12.654,12.228
91.1,12.478,12.621,11.878,12.701,12.258
91.2,12.43,12.646,11.906,12.745,12.289
91.3,12.374,12.67,11.935,12.786,12.32
91.4,12.311,12.691,11.963,12.822,12.351
91.5,12.242,12.711,11.992,12.853,12.382
91.6,12.168,12.729,12.022,12.879,12.414
91.7,12.089,12.745,12.051,12.901,12.446
91.8,12.007,12.759,12.081,12.916,12.478
91.9,11.921,12.772,12.111,12.927,12.511
92.0,11.833,12.783,12.142,12.933,12.545
92.1,11.743,12.791,12.173,12.934,12.579
92.2,11.652,12.798,12.204,12.925,12.614
92.3,11.559,12.802,12.235,12.908,12.646
92.4,11.464,12.804,12.267,12.881,12.676
92.5,11.369,12.804,12.3,12.846,12.702
92.6,11.273,12.796,12.332,12.802,12.727
92.7,11.176,12.782,12.365,12.75,12.748
92.8,11.079,12.762,12.399,12.69,12.767
92.9,10.981,12.737,12.433,12.624,12.784
93.0,10.883,12.706,12.467,12.551,12.798
93.1,10.784,12.671,12.502,12.473,12.81
93.2,10.685,12.632,12.538,12.39,12.819
93.3,10.586,12.59,12.573,12.303,12.825
93.4,10.487,12.544,12.609,12.212,12.829
93.5,10.388,12.495,12.643,12.118,12.831
93.6,10.289,12.445,12.673,12.022,12.829
93.7,10.189,12.392,12.7,11.923,12.821
93.8,10.089,12.338,12.725,11.824,12.807
93.9,9.99,12.282,12.746,11.724,12.787
94.0,9.89,12.225,12.765,11.624,12.762
94.1,9.79,12.166,12.782,11.524,12.733
94.2,9.69,12.106,12.796,11.424,12.699
94.3,9.591,12.043,12.807,11.325,12.661
94.4,9.491,11.978,12.816,11.226,12.62
94.5,9.391,11.91,12.823,11.127,12.575
94.6,9.291,11.84,12.827,11.029,12.528
94.7,9.191,11.768,12.828,10.931,12.477
94.8,9.091,11.696,12.827,10.834,12.424
94.9,8.991,11.622,12.82,10.737,12.368
95.0,8.891,11.548,12.806,10.64,12.309
95.1,8.791,11.473,12.787,10.543,12.248
95.2,8.691,11.397,12.763,10.446,12.184
95.3,8.591,11.32,12.734,10.349,12.118
95.4,8.491,11.242,12.701,10.251,12.049
95.5,8.391,11.164,12.663,10.153,11.978
95.6,8.291,11.086,12.622,10.055,11.904
95.7,8.191,11.007,12.577,9.956,11.828
95.8,8.091,10.927,12.529,9.858,11.752
95.9,7.991,10.847,12.478,9.759,11.675
96.0,7.891,10.766,12.424,9.66,11.599
96.1,7.791,10.683,12.366,9.561,11.521
96.2,7.691,10.598,12.306,9.461,11.444
96.3,7.591,10.511,12.243,9.362,11.366
96.4,7.491,10.422,12.178,9.262,11.287
96.5,7.391,10.331,12.11,9.162,11.209
96.6,7.291,10.239,12.039,9.062,11.13
96.7,7.191,10.145,11.966,8.962,11.05
96.8,7.091,10.05,11.891,8.862,10.971
96.9,6.991,9.954,11.815,8.762,10.891
97.0,6.891,9.856,11.739,8.662,10.811
97.1,6.791,9.758,11.663,8.562,10.729
97.2,6.691,9.659,11.586,8.463,10.645
97.3,6.591,9.56,11.509,8.363,10.56
97.4,6.491,9.46,11.431,8.263,10.473
97.5,6.391,9.36,11.353,8.164,10.384
97.6,6.291,9.261,11.275,8.064,10.294
97.7,6.191,9.161,11.197,7.965,10.203
97.8,6.091,9.061,11.118,7.866,10.111
97.9,5.991,8.961,11.039,7.767,10.017
98.0,5.891,8.861,10.96,7.668,9.923
98.1,5.791,8.761,10.88,7.569,9.828
98.2,5.691,8.662,10.8,7.47,9.732
98.3,5.591,8.564,10.718,7.371,9.635
98.4,5.491,8.465,10.634,7.272,9.538
98.5,5.391,8.366,10.549,7.173,9.44
98.6,5.291,8.267,10.461,7.074,9.343
98.7,5.191,8.169,10.373,6.975,9.244
98.8,5.091,8.07,10.283,6.876,9.146
98.9,4.991,7.972,10.191,6.777,9.047
99.0,4.891,7.874,10.099,6.679,8.949
99.1,4.791,7.776,10.005,6.58,8.85
99.2,4.691,7.678,9.911,6.481,8.752
99.3,4.591,7.58,9.816,6.382,8.654
99.4,4.491,7.482,9.719,6.283,8.555
99.5,4.391,7.384,9.623,6.184,8.457
99.6,4.291,7.286,9.526,6.085,8.359
99.7,4.191,7.188,9.428,5.986,8.26
99.8,4.091,7.09,9.331,5.887,8.162
99.9,3.991,6.991,9.233,5.788,8.064
100.0,3.891,6.893,9.135,5.689,7.966
100.1,3.791,6.794,9.037,5.589,7.868
100.2,3.691,6.695,8.939,5.49,7.771
100.3,3.591,6.597,8.841,5.391,7.673
100.4,3.491,6.498,8.743,5.292,7.575
100.5,3.391,6.399,8.645,5.193,7.478
100.6,3.291,6.3,8.548,5.094,7.38
100.7,3.191,6.201,8.45,4.995,7.282
100.8,3.091,6.102,8.352,4.896,7.184
100.9,2.991,6.002,8.255,4.796,7.086
101.0,2.891,5.903,8.157,4.697,6.988
101.1,2.791,5.804,8.059,4.598,6.889
101.2,2.691,5.704,7.962,4.499,6.791
101.3,2.591,5.605,7.865,4.4,6.692
101.4,2.491,5.506,7.767,4.301,6.594
101.5,2.391,5.406,7.67,4.202,6.495
101.6,2.291,5.307,7.572,4.103,6.396
101.7,2.191,5.207,7.475,4.004,6.298
101.8,2.091,5.108,7.377,3.906,6.199
101.9,1.991,5.009,7.279,3.807,6.1
102.0,1.891,4.909,7.181,3.708,6.001
102.1,1.791,4.81,7.083,3.61,5.902
102.2,1.691,4.71,6.985,3.511,5.802
102.3,1.591,4.611,6.887,3.413,5.703
102.4,1.491,4.512,6.788,3.314,5.604
102.5,1.391,4.413,6.69,3.216,5.505
102.6,1.291,4.313,6.591,3.118,5.405
102.7,1.191,4.214,6.493,3.02,5.306
102.8,1.091,4.115,6.394,2.923,5.207
102.9,0.991,4.016,6.295,2.825,5.107
103.0,0.892,3.917,6.197,2.728,5.008
103.1,0.803,3.818,6.098,2.63,4.909
103.2,0.723,3.72,5.999,2.53,4.81
103.3,0.65,3.621,5.9,2.431,4.71
103.4,0.585,3.522,5.801,2.331,4.611
103.5,0.527,3.424,5.701,2.231,4.512
103.6,0.474,3.326,5.602,2.131,4.412
103.7,0.427,3.227,5.503,2.032,4.313
103.8,0.384,3.129,5.404,1.934,4.214
103.9,0.346,3.032,5.305,1.837,4.115
104.0,0.311,2.935,5.205,1.743,4.016
104.1,0.28,2.838,5.106,1.648,3.918
104.2,0.252,2.741,5.007,1.554,3.819
104.3,0.227,2.643,4.908,1.461,3.72
104.4,0.204,2.544,4.809,1.369,3.622
104.5,0.184,2.444,4.709,1.278,3.523
104.6,0.165,2.344,4.61,1.194,3.425
104.7,0.149,2.244,4.511,1.116,3.328
104.8,0.134,2.145,4.412,1.044,3.23
104.9,0.121,2.049,4.313,0.977,3.133
105.0,0.108,1.954,4.214,0.916,3.037
105.1,11.788,11.325,11.382,11.859,11.176
105.2,11.808,11.368,11.361,11.894,11.164
105.3,11.819,11.411,11.34,11.932,11.152
105.4,11.82,11.453,11.321,11.971,11.147
105.5,11.813,11.495,11.302,12.011,11.149
105.6,11.797,11.537,11.284,12.053,11.157
105.7,11.771,11.579,11.266,12.095,11.17
105.8,11.737,11.622,11.25,12.135,11.189
105.9,11.695,11.664,11.234,12.174,11.213
106.0,11.644,11.707,11.219,12.212,11.242
106.1,11.585,11.751,11.204,12.248,11.276
106.2,11.52,11.795,11.191,12.276,11.314
106.3,11.448,11.84,11.178,12.294,11.357
106.4,11.372,11.884,11.166,12.303,11.404
106.5,11.292,11.93,11.154,12.303,11.451
106.6,11.209,11.968,11.149,12.294,11.497
106.7,11.123,11.999,11.15,12.276,11.543
106.8,11.034,12.022,11.157,12.249,11.589
106.9,10.943,12.039,11.17,12.213,11.635
107.0,10.851,12.049,11.189,12.169,11.68
107.1,10.758,12.053,11.212,12.116,11.725
107.2,10.663,12.052,11.241,12.056,11.769
107.3,10.567,12.044,11.274,11.989,11.813
107.4,10.471,12.032,11.312,11.915,11.857
107.5,10.374,12.014,11.354,11.835,11.9
107.6,10.277,11.993,11.4,11.75,11.943
107.7,10.179,11.967,11.446,11.66,11.978
107.8,10.08,11.937,11.491,11.571,12.007
107.9,9.982,11.903,11.536,11.483,12.029
108.0,9.883,11.866,11.581,11.395,12.044
108.1,9.784,11.825,11.625,11.304,12.054
108.2,9.685,11.779,11.669,11.211,12.057
108.3,9.586,11.73,11.712,11.115,12.055
108.4,9.486,11.677,11.755,11.018,12.048
108.5,9.387,11.621,11.797,10.919,12.036
108.6,9.287,11.561,11.839,10.82,12.019
108.7,9.187,11.498,11.88,10.72,11.998
108.8,9.088,11.432,11.922,10.62,11.973
108.9,8.988,11.365,11.962,10.52,11.943
109.0,8.888,11.294,11.996,10.42,11.91
109.1,8.788,11.222,12.024,10.32,11.873
109.2,8.688,11.147,12.044,10.22,11.833
109.3,8.588,11.07,12.058,10.12,11.788
109.4,8.488,10.991,12.066,10.021,11.74
109.5,8.388,10.91,12.069,9.921,11.688
109.6,8.289,10.827,12.065,9.822,11.632
109.7,8.189,10.743,12.057,9.723,11.572
109.8,8.089,10.657,12.043,9.624,11.509
109.9,7.989,10.571,12.025,9.524,11.442
110.0,7.889,10.484,12.002,9.425,11.373
110.1,7.789,10.396,11.975,9.325,11.3
110.2,7.689,10.307,11.943,9.225,11.225
110.3,7.589,10.217,11.907,9.125,11.147
110.4,7.489,10.126,11.867,9.025,11.067
110.5,7.389,10.034,11.823,8.925,10.985
110.6,7.289,9.942,11.775,8.825,10.901
110.7,7.189,9.849,11.722,8.725,10.816
110.8,7.089,9.755,11.665,8.625,10.728
110.9,6.989,9.661,11.604,8.526,10.641
111.0,6.889,9.566,11.539,8.426,10.552
111.1,6.789,9.471,11.47,8.327,10.463
111.2,6.689,9.376,11.398,8.227,10.373
111.3,6.589,9.28,11.323,8.129,10.282
111.4,6.489,9.184,11.245,8.03,10.191
111.5,6.389,9.087,11.164,7.932,10.099
111.6,6.289,8.991,11.081,7.834,10.007
111.7,6.189,8.894,10.996,7.737,9.914
111.8,6.089,8.797,10.91,7.64,9.821
111.9,5.989,8.701,10.821,7.544,9.728
112.0,5.889,8.604,10.731,7.448,9.634
112.1,5.789,8.507,10.641,7.353,9.54
112.2,5.689,8.41,10.55,7.257,9.446
112.3,5.589,8.313,10.459,7.162,9.351
112.4,5.489,8.217,10.367,7.068,9.256
112.5,5.389,8.12,10.275,6.973,9.161
112.6,5.289,8.024,10.182,6.88,9.066
112.7,5.189,7.928,10.09,6.786,8.971
112.8,5.089,7.832,9.996,6.693,8.875
112.9,4.989,7.736,9.903,6.598,8.779
113.0,4.889,7.641,9.809,6.502,8.684
113.1,4.789,7.545,9.715,6.404,8.588
113.2,4.689,7.45,9.621,6.305,8.492
113.3,4.589,7.356,9.527,6.205,8.396
113.4,4.489,7.261,9.433,6.105,8.3
113.5,4.389,7.167,9.338,6.005,8.204
113.6,4.289,7.073,9.243,5.905,8.108
113.7,4.189,6.979,9.148,5.806,8.013
113.8,4.089,6.886,9.053,5.708,7.917
113.9,3.989,6.793,8.958,5.609,7.822
114.0,3.889,6.7,8.862,5.511,7.727
114.1,3.789,6.605,8.767,5.413,7.632
114.2,3.689,6.509,8.671,5.314,7.538
114.3,3.589,6.41,8.575,5.216,7.443
114.4,3.489,6.311,8.48,5.118,7.349
114.5,3.389,6.211,8.384,5.02,7.255
114.6,3.289,6.111,8.289,4.921,7.162
114.7,3.189,6.011,8.193,4.823,7.068
114.8,3.089,5.912,8.098,4.725,6.975
114.9,2.989,5.813,8.002,4.627,6.883
115.0,2.889,5.715,7.907,4.529,6.79
115.1,2.789,5.617,7.813,4.43,6.698
115.2,2.689,5.518,7.718,4.33,6.604
115.3,2.589,5.42,7.624,4.231,6.508
115.4,2.489,5.322,7.53,4.131,6.41
115.5,2.389,5.224,7.436,4.031,6.312
115.6,2.289,5.126,7.342,3.931,6.212
115.7,2.189,5.028,7.248,3.831,6.112
115.8,2.089,4.93,7.155,3.731,6.012
115.9,1.989,4.832,7.062,3.632,5.913
116.0,1.889,4.734,6.97,3.532,5.814
116.1,1.789,4.636,6.878,3.434,5.716
116.2,1.689,4.537,6.786,3.335,5.618
116.3,1.589,4.438,6.694,3.236,5.519
116.4,1.489,4.339,6.601,3.136,5.421
116.5,1.389,4.24,6.505,3.036,5.323
116.6,1.289,4.14,6.408,2.936,5.225
116.7,1.189,4.04,6.309,2.836,5.127
116.8,1.089,3.94,6.21,2.737,5.029
116.9,0.989,3.84,6.111,2.638,4.932
117.0,0.89,3.74,6.011,2.54,4.834
117.1,0.801,3.64,5.912,2.443,4.736
117.2,0.721,3.541,5.813,2.345,4.639
117.3,0.649,3.442,5.715,2.248,4.54
117.4,0.584,3.342,5.617,2.15,4.442
117.5,0.525,3.242,5.519,2.053,4.342
117.6,0.473,3.143,5.421,1.956,4.243
117.7,0.426,3.043,5.324,1.859,4.143
117.8,0.383,2.944,5.226,1.762,4.043
117.9,0.345,2.845,5.128,1.665,3.943
118.0,0.31,2.747,5.03,1.569,3.844
118.1,0.279,2.649,4.933,1.473,3.744
118.2,0.251,2.553,4.835,1.377,3.645
118.3,0.226,2.458,4.738,1.284,3.546
118.4,0.204,2.363,4.64,1.197,3.447
118.5,0.183,2.268,4.542,1.114,3.347
118.6,0.165,2.175,4.444,1.037,3.248
118.7,0.148,2.082,4.345,0.964,3.148
118.8,0.134,1.992,4.245,0.896,3.049
118.9,0.12,1.903,4.146,0.833,2.951
119.0,0.108,1.816,4.046,0.773,2.854
119.1,8.659,8.967,10.315,8.619,9.657
119.2,8.632,8.921,10.26,8.607,9.593
119.3,8.597,8.878,10.207,8.597,9.527
119.4,8.553,8.837,10.159,8.589,9.461
119.5,8.502,8.8,10.114,8.582,9.397
119.6,8.443,8.766,10.066,8.577,9.335
119.7,8.378,8.734,10.016,8.575,9.275
119.8,8.307,8.706,9.964,8.576,9.218
119.9,8.231,8.68,9.91,8.579,9.163
120.0,8.151,8.657,9.854,8.586,9.11
120.1,8.068,8.636,9.796,8.595,9.059
120.2,7.982,8.617,9.737,8.604,9.011
120.3,7.894,8.601,9.676,8.606,8.964
120.4,7.804,8.588,9.614,8.603,8.919
120.5,7.712,8.576,9.55,8.593,8.876
120.6,7.619,8.567,9.486,8.577,8.836
120.7,7.525,8.561,9.423,8.554,8.798
120.8,7.43,8.551,9.362,8.524,8.762
120.9,7.334,8.538,9.304,8.489,8.73
121.0,7.237,8.522,9.247,8.448,8.7
121.1,7.14,8.503,9.191,8.401,8.673
121.2,7.042,8.481,9.138,8.349,8.648
121.3,6.944,8.457,9.086,8.29,8.626
121.4,6.846,8.43,9.037,8.226,8.607
121.5,6.747,8.402,8.989,8.157,8.591
121.6,6.648,8.371,8.942,8.082,8.577
121.7,6.549,8.338,8.898,8.004,8.567
121.8,6.45,8.303,8.855,7.922,8.559
121.9,6.351,8.267,8.814,7.836,8.554
122.0,6.251,8.229,8.777,7.748,8.546
122.1,6.152,8.189,8.742,7.657,8.534
122.2,6.052,8.148,8.71,7.563,8.518
122.3,5.953,8.102,8.681,7.468,8.5
122.4,5.853,8.052,8.654,7.371,8.479
122.5,5.753,7.998,8.631,7.273,8.456
122.6,5.653,7.941,8.61,7.173,8.429
122.7,5.553,7.881,8.592,7.074,8.401
122.8,5.454,7.817,8.578,6.974,8.37
122.9,5.354,7.751,8.566,6.874,8.337
123.0,5.254,7.682,8.557,6.774,8.302
123.1,5.154,7.611,8.551,6.674,8.264
123.2,5.054,7.537,8.542,6.574,8.224
123.3,4.954,7.46,8.529,6.474,8.182
123.4,4.854,7.381,8.514,6.374,8.138
123.5,4.754,7.299,8.495,6.275,8.089
123.6,4.654,7.216,8.474,6.175,8.035
123.7,4.554,7.13,8.45,6.075,7.977
123.8,4.454,7.043,8.424,5.976,7.915
123.9,4.354,6.955,8.395,5.876,7.849
124.0,4.254,6.866,8.364,5.776,7.78
124.1,4.154,6.776,8.331,5.676,7.708
124.2,4.054,6.685,8.296,5.576,7.633
124.3,3.954,6.594,8.258,5.476,7.555
124.4,3.854,6.501,8.219,5.376,7.474
124.5,3.754,6.407,8.176,5.276,7.391
124.6,3.654,6.313,8.132,5.176,7.306
124.7,3.554,6.219,8.083,5.076,7.219
124.8,3.454,6.123,8.029,4.976,7.129
124.9,3.354,6.028,7.97,4.876,7.039
125.0,3.254,5.932,7.908,4.777,6.948
125.1,3.154,5.836,7.842,4.677,6.857
125.2,3.054,5.739,7.773,4.578,6.765
125.3,2.954,5.642,7.7,4.479,6.672
125.4,2.854,5.545,7.624,4.38,6.578
125.5,2.754,5.448,7.546,4.281,6.484
125.6,2.654,5.351,7.464,4.183,6.39
125.7,2.554,5.253,7.381,4.086,6.295
125.8,2.454,5.156,7.294,3.987,6.2
125.9,2.354,5.058,7.206,3.888,6.105
126.0,2.254,4.96,7.117,3.788,6.01
126.1,2.154,4.862,7.026,3.688,5.914
126.2,2.054,4.764,6.935,3.588,5.818
126.3,1.954,4.667,6.843,3.489,5.722
126.4,1.854,4.569,6.75,3.389,5.626
126.5,1.754,4.472,6.657,3.291,5.53
126.6,1.654,4.375,6.564,3.194,5.433
126.7,1.554,4.278,6.47,3.098,5.336
126.8,1.454,4.181,6.375,3.002,5.24
126.9,1.354,4.084,6.281,2.907,5.143
127.0,1.254,3.985,6.186,2.811,5.046
127.1,1.154,3.886,6.091,2.715,4.949
127.2,1.054,3.787,5.996,2.62,4.852
127.3,0.954,3.687,5.9,2.525,4.755
127.4,0.859,3.588,5.805,2.43,4.658
127.5,0.773,3.489,5.709,2.335,4.561
127.6,0.696,3.391,5.613,2.241,4.464
127.7,0.626,3.293,5.517,2.147,4.368
127.8,0.564,3.197,5.421,2.053,4.272
127.9,0.507,3.103,5.325,1.958,4.176
128.0,0.456,3.008,5.228,1.863,4.079
128.1,0.411,2.913,5.132,1.768,3.981
128.2,0.37,2.818,5.036,1.672,3.882
128.3,0.333,2.724,4.939,1.576,3.783
128.4,0.299,2.629,4.842,1.48,3.684
128.5,0.27,2.534,4.746,1.383,3.585
128.6,0.243,2.44,4.649,1.29,3.486
128.7,0.218,2.346,4.553,1.202,3.388
128.8,0.196,2.253,4.457,1.12,3.291
128.9,0.177,2.161,4.361,1.042,3.196
129.0,0.159,2.071,4.265,0.969,3.102
129.1,0.143,1.981,4.17,0.9,3.009
129.2,0.129,1.894,4.073,0.835,2.916
129.3,0.116,1.808,3.976,0.775,2.824
129.4,0.104,1.724,3.878,0.719,2.732
129.5,16.691,15.392,13.2,16.271,14.362
129.6,16.785,15.47,13.293,16.317,14.455
129.7,16.876,15.545,13.387,16.365,14.547
129.8,16.962,15.617,13.482,16.416,14.638
129.9,17.042,15.688,13.577,16.469,14.728
130.0,17.117,15.756,13.672,16.524,14.816
130.1,17.185,15.824,13.768,16.582,14.903
130.2,17.245,15.89,13.863,16.64,14.989
130.3,17.298,15.955,13.957,16.7,15.073
130.4,17.342,16.02,14.051,16.762,15.156
130.5,17.378,16.084,14.143,16.824,15.237
130.6,17.405,16.148,14.235,16.887,15.317
130.7,17.422,16.212,14.326,16.95,15.396
130.8,17.43,16.276,14.417,17.015,15.474
130.9,17.429,16.341,14.506,17.082,15.55
131.0,17.418,16.405,14.594,17.15,15.625
131.1,17.398,16.469,14.682,17.22,15.699
131.2,17.369,16.534,14.769,17.288,15.773
131.3,17.331,16.599,14.855,17.354,15.845
131.4,17.284,16.665,14.941,17.417,15.916
131.5,17.23,16.73,15.025,17.477,15.987
131.6,17.167,16.797,15.109,17.535,16.057
131.7,17.098,16.861,15.191,17.588,16.127
131.8,17.024,16.924,15.273,17.636,16.196
131.9,16.945,16.984,15.354,17.679,16.266
132.0,16.863,17.043,15.434,17.716,16.335
132.1,16.778,17.099,15.513,17.747,16.404
132.2,16.689,17.153,15.591,17.772,16.473
132.3,16.599,17.204,15.668,17.79,16.542
132.4,16.507,17.253,15.744,17.801,16.611
132.5,16.414,17.299,15.82,17.803,16.679
132.6,16.32,17.343,15.894,17.796,16.747
132.7,16.224,17.384,15.967,17.779,16.813
132.8,16.128,17.422,16.04,17.753,16.877
132.9,16.031,17.458,16.112,17.718,16.937
133.0,15.933,17.49,16.184,17.674,16.996
133.1,15.835,17.52,16.255,17.622,17.051
133.2,15.737,17.547,16.326,17.563,17.104
133.3,15.638,17.57,16.397,17.497,17.155
133.4,15.54,17.586,16.467,17.426,17.203
133.5,15.441,17.594,16.536,17.348,17.248
